date,total_dex_volume
2026-02-04,16174666320.7
2026-02-05,22106917301.0
2026-02-06,19632622161.0
2026-02-07,13606751589.0
2026-02-08,9825447023.0
2026-02-09,11236344054.0
2026-02-10,10124388788.0
2026-02-11,11287373556.53
2026-02-12,9833142704.0
2026-02-13,10321557887.0
2026-02-14,7396000268.0
2026-02-15,9190585133.0
2026-02-16,9047534461.0
2026-02-17,8190252518.0
2026-02-18,8440596723.0
2026-02-19,8701293113.0
2026-02-20,8419072213.0
2026-02-21,5477258984.0
2026-02-22,5638947365.0
2026-02-23,9068165345.0
2026-02-24,8680444406.0
2026-02-25,9548113219.0
2026-02-26,8368961091.0
2026-02-27,8200182337.0
2026-02-28,9389052509.0
2026-03-01,8770776259.0
2026-03-02,10310327787.0
2026-03-03,9372503774.0
2026-03-04,10583233752.0
2026-03-05,8896036935.0
2026-03-06,7976784749.0
2026-03-07,5192124393.0
2026-03-08,6290555488.0
2026-03-09,9147309914.0
2026-03-10,9173554796.0
2026-03-11,7688660579.2
2026-03-12,8478865659.4
2026-03-13,9666059952.0
2026-03-14,5166768844.0
2026-03-15,6455436362.0
2026-03-16,9402431782.0
2026-03-17,8389896917.0
2026-03-18,9747311598.0
2026-03-19,8148152450.0
2026-03-20,7563726863.0
2026-03-21,4900052422.0
2026-03-22,7654490280.0
2026-03-23,10349571454.0
2026-03-24,7183298426.0
2026-03-25,6690221960.0
2026-03-26,6585692956.0
2026-03-27,7007140722.0
2026-03-28,4777731609.98
2026-03-29,4976601060.0
2026-03-30,7211869889.0
2026-03-31,7750257597.91
2026-04-01,9130428877.0
2026-04-02,6856300563.0
2026-04-03,5189402803.0
2026-04-04,3950115828.0
2026-04-05,4407586587.06
2026-04-06,7085850613.0
2026-04-07,7522972769.0
2026-04-08,7715175798.0
2026-04-09,6807001336.0
2026-04-10,6246621709.0
2026-04-11,4923768550.0
2026-04-12,5206337123.0
2026-04-13,7501752732.0
2026-04-14,8254266466.0
2026-04-15,6407883211.0
2026-04-16,7355470993.0
2026-04-17,8315890930.0
2026-04-18,6397661010.0
2026-04-19,9156219098.0
2026-04-20,8152054633.06
2026-04-21,8979297662.0
2026-04-22,9040929714.0
2026-04-23,7684022622.0
2026-04-24,6082339970.0
2026-04-25,4400313621.0
2026-04-26,4990507909.0
2026-04-27,6529748208.0
2026-04-28,6989156186.0
2026-04-29,6764245924.0
2026-04-30,5857574305.29
2026-05-01,5603794635.79
2026-05-02,3874491739.0
2026-05-03,4262725969.0
2026-05-04,7892412331.0
2026-05-05,6508082357.0
2026-05-06,7086760379.77
2026-05-07,7109175694.55
2026-05-08,7866596648.43
2026-05-09,5702487054.35
2026-05-10,6514537983.16
2026-05-11,7354479565.0
2026-05-12,7071132486.04
2026-05-13,6983991939.0
2026-05-14,7810982060.0
2026-05-15,7486833224.81
2026-05-16,5213291084.01
2026-05-17,4675445757.73
2026-05-18,7033872613.01
2026-05-19,5875833228.64
2026-05-20,6451389527.08
2026-05-21,6887732177.67
2026-05-22,6737423267.43
2026-05-23,6181337964.629999
2026-05-24,5336030213.7
2026-05-25,5881252745.46
2026-05-26,8457227452.690001
2026-05-27,6567335249.5
2026-05-28,7449791700.0
2026-05-29,6858475147.66
2026-05-30,5046276098.04
2026-05-31,5534714214.0
2026-06-01,8871915176.0
2026-06-02,9698337471.47
2026-06-03,9793934789.0
2026-06-04,12716181859.0
2026-06-05,13480608789.0
2026-06-06,7389851317.01
2026-06-07,6308098960.0
2026-06-08,7516173894.0
2026-06-09,7036214075.05
2026-06-10,6808661359.0
2026-06-11,6465732272.26
2026-06-12,6315256374.919999
2026-06-13,4167379348.79
2026-06-14,5044982518.75
2026-06-15,7744307535.0
2026-06-16,6997966731.0
2026-06-17,7828991620.0
2026-06-18,7550468388.23
2026-06-19,5392443039.0
2026-06-20,5349047527.43
2026-06-21,4828274871.02
2026-06-22,6634521692.15
2026-06-23,6920383181.0
2026-06-24,8611063274.99
2026-06-25,8785629488.0
2026-06-26,8146388273.030001
2026-06-27,4116128708.2
2026-06-28,4791066684.12
2026-06-29,7485107251.700001
2026-06-30,6866842790.02
2026-07-01,7347252773.34
2026-07-02,6869627541.0
2026-07-03,5691006709.63
2026-07-04,5449253834.0
2026-07-05,5120283455.91
2026-07-06,6974909272.0
2026-07-07,7353104869.0
2026-07-08,7874251291.75
2026-07-09,6413096361.0
2026-07-10,6398393884.0
2026-07-11,5271376450.44
2026-07-12,5691618692.0
2026-07-13,7735482250.77
2026-07-14,7894420355.0
2026-07-15,7523981043.79
2026-07-16,6474854409.48
2026-07-17,6433529543.0
2026-07-18,4675473957.51
2026-07-19,5412985836.95
2026-07-20,7483535030.169999
2026-07-21,6217162695.89
2026-07-22,6489195599.02
2026-07-23,6226001502.01
2026-07-24,6503707881.26
2026-07-25,4536718074.540001
2026-07-26,5382770759.819999
2026-07-27,7686680126.710002
2026-07-28,7236611077.79
2026-07-29,8138294251.139999
2026-07-30,7040434499.930002
2026-07-31,7225221243.340001
2026-08-01,5074000436.010006
2026-08-02,5816856963.74
2026-08-03,6579295811.45
2026-08-04,6796528289.620001
2026-08-05,7286318126.309998
2026-08-06,7118546643.22
2026-08-07,6535827240.0199995
2026-08-08,4355593021.110001
2026-08-09,4358518712.02
2026-08-10,6195854577.810002
2026-08-11,5572088014.939998
2026-08-12,5876353077.110003
2026-08-13,6125184621.520001
2026-08-14,5485801105.6
2026-08-15,3943927547.2400007
2026-08-16,3912193411.040001
