activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,JJKC32MCHWDI71265Z06,11244,CA,06059,06059110003,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,575000.0,52.4,7.125,0.103,2,11505.16,NA,5970.44,,,360,NA,NA,2,2,2,2,1105000,1,1,3,5,1,NA,146,49,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,2,1,,,,,10,,,,3175,46.99,129000,129,610,822,56
2024,JJKC32MCHWDI71265Z06,11244,CA,06059,06059032003,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,775000.0,52.542,5.875,-0.185,2,8288.3,NA,1304.5,294.5,,360,NA,84,2,1,2,2,1475000,1,1,3,5,1,NA,254,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4756,32.78,129000,149,1451,1556,53
2024,JJKC32MCHWDI71265Z06,11244,CA,06059,06059042334,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,1,2,1,1,1,2,2,2,555000.0,39.29,6.875,-0.094,2,12805.66,NA,7445,5500,,360,NA,NA,2,2,2,2,1405000,1,1,3,5,1,NA,221,44,2,10,2,,,,,5,,,,,2,4,2,23,5,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,2,2,2,,,,,10,,,,5118,40.45,129000,91,1092,1733,34
2024,JJKC32MCHWDI71265Z06,11244,CA,06059,06059076001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,515000.0,78.77,6.875,0.154,2,11547.56,NA,7065,5120,,360,NA,NA,2,2,2,2,655000,1,1,3,5,1,NA,214,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,2,2,1,,,,,10,,,,7901,70.65,129000,63,1290,1522,49
2024,JJKC32MCHWDI71265Z06,11244,CA,06059,06059099230,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,3,2,1,1,1,2,2,2,615000.0,58.94,5.99,-0.355,2,13621.5,NA,8045,6100,,180,NA,NA,2,2,2,2,1035000,1,1,3,5,1,NA,220,37,3,10,2,,,,,5,,,,,2,4,2,23,5,,,8,,,,,2,4,2,5,2,4,<25,9999,No,NA,2,2,2,,,,,10,,,,4511,45.67,129000,104,1150,1364,49
2024,JJKC32MCHWDI71265Z06,11244,CA,06059,06059075816,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,675000.0,80,6.99,0.17,2,13047.5,NA,8696.2,6751.2,,360,NA,NA,2,2,2,2,845000,1,1,3,5,1,NA,164,42,1,9,2,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,2,2,2,,,,,10,,,,3626,67.65,129000,100,548,894,31
2024,JJKC32MCHWDI71265Z06,11244,CA,06059,06059021903,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,405000.0,44.44,6.625,-0.224,2,6053.63,NA,1945,,,360,NA,NA,2,2,2,2,905000,1,1,3,5,1,NA,96,45,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,2,1,,,,,10,,,,4430,62.26,129000,109,1033,1402,48
2024,JJKC32MCHWDI71265Z06,11244,CA,06059,06059021905,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,1,1,2,2,2,1335000.0,95,7.2,0.472,2,8000.85,NA,1250,,166.1,360,NA,84,2,2,2,2,1415000,1,1,3,5,1,NA,400,41,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,5689,48.55,129000,136,1558,1723,45
2024,JJKC32MCHWDI71265Z06,11244,CA,06059,06059063102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,1,1,2,2,2,555000.0,47.32,6.375,-0.329,2,12537.5,NA,7505,5560,,360,NA,NA,2,2,2,2,1175000,1,1,3,5,1,NA,195,37,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,35-44,No,No,2,2,1,,,,,10,,,,6932,30.18,129000,105,1457,2162,51
2024,JJKC32MCHWDI71265Z06,11244,CA,06059,06059052415,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,3,2,1,1,1,2,2,2,895000.0,80,6.6,-0.214,2,10258.5,NA,4117.2,2867.2,21.1,360,NA,NA,2,2,2,2,1125000,1,1,3,5,1,NA,301,30%-<36%,2,9,2,,,,,2,,,,,2,2,2,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,2,,,,,10,,,,3933,36.74,129000,148,1301,1361,45
2024,JJKC32MCHWDI71265Z06,11244,CA,06059,06059052439,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,3,0,2,1,1,1,2,2,2,1935000.0,89.99,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,2145000,1,1,3,5,1,NA,677,30%-<36%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,3,2,2,35-44,35-44,No,No,1,1,6,,,,,2,,,,9926,76.7,129000,113,1045,1934,6
2024,JJKC32MCHWDI71265Z06,11244,CA,06059,06059032015,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,2,2,1,2,355000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,1,2,NA,1,1,3,5,1,NA,104,42,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,65-74,No,Yes,1,1,6,,,,,1,,,,6730,46.32,129000,138,1603,1840,46
2024,549300CLRXFVF83ZL806,11244,CA,06059,06059075813,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,945000.0,80.00000,8.125,1.182,2,19982.76,NA,13735.00,11750.00,,360,NA,NA,2,2,2,2,1175000,1,1,3,5,1,NA,364,41,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,5269,53.58,129000,146,1428,1668,40
2024,549300T9P3WXNMXX0I34,11244,CA,06059,06059052410,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,3,0,2,3,1,1,2,2,2,295000.0,100.00000,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,91,46,2,9,2,,,,,14,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,1,1,2,,,,,4,,,,5391,52.44,129000,120,1603,1990,45
2024,549300YW2UBCMDRMBT48,11244,CA,06059,06059042335,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,715000.0,93.43000,6.875,NA,2,39780.14,NA,14738.00,14200.00,,360,NA,NA,2,2,2,2,765000,1,1,3,5,1,NA,162,49,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,2,,,,,10,,,,6462,43.96,129000,148,1480,1982,26
2024,2549001EL4XFDHGNJO24,11244,CA,06059,06059021830,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,1045000.0,80.00000,6.500,0.397,2,5798.85,NA,280.00,,31.60,360,NA,NA,2,2,2,2,1305000,1,1,3,5,1,NA,230,46,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,5714,41.09,129000,165,2007,2106,36
2024,5493000NYUJT9UC6G261,11244,CA,06059,06059032049,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,71,1,2,1,1,2,2,2,565000.0,96.50000,6.500,0.515,2,23104.04,NA,7885.29,19932.29,,360,NA,NA,2,2,2,2,585000,1,1,3,5,1,NA,143,50%-60%,1,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,9627,42.18,129000,158,2338,2661,24
2024,5493000NYUJT9UC6G261,11244,CA,06059,06059110003,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,Asian,Joint,1,9,2,1,1,1,2,2,2,965000.0,90.00000,7.500,1.252,2,16991.13,NA,11465.00,9675.00,13.50,360,NA,NA,2,2,2,2,1075000,1,1,3,5,1,NA,374,46,9,2,2,,,,,1,,,,,2,2,22,26,,,,1,,,,,2,2,2,1,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,3175,46.99,129000,129,610,822,56
2024,5493000NYUJT9UC6G261,11244,CA,06059,06059110303,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,735000.0,78.61000,7.500,1.180,2,7821.50,NA,1790.00,,,360,NA,NA,2,2,2,2,935000,1,1,3,5,1,NA,226,47,1,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,1,,,,,10,,,,5185,72.77,129000,91,995,1316,62
2024,5493000NYUJT9UC6G261,11244,CA,06059,06059052523,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,71,2,1,1,1,2,2,2,1225000.0,75.97000,7.375,0.351,2,19226.19,NA,14002.77,12212.77,166.00,360,NA,NA,2,2,2,2,1605000,1,1,3,5,1,NA,260,49,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4088,63.55,129000,110,636,938,35
2024,254900JH11ROOV921P96,11244,CA,06059,06059075812,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,905000.0,80.00000,6.625,0.663,2,6662.70,NA,1990.00,,590.20,360,NA,NA,2,2,2,2,1135000,1,1,3,5,1,NA,294,30%-<36%,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,6200,63.85,129000,76,1001,1440,55
2024,254900JH11ROOV921P96,11244,CA,06059,06059021802,NC,VA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,6,2,3,1,1,2,2,2,1175000.0,96.38000,5.990,-0.477,2,13841.00,NA,11710.00,,1498.88,360,NA,NA,2,2,2,2,1215000,1,1,3,5,1,NA,277,42,9,3,1,13,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,1,,,,,10,,,,7826,45.49,129000,133,1669,2231,44
2024,254900JH11ROOV921P96,11244,CA,06059,06059075403,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,71,2,2,1,1,2,2,2,865000.0,96.50000,6.625,0.431,2,24514.97,NA,3940.81,2945.81,,360,NA,NA,2,2,2,2,885000,1,1,3,5,1,NA,241,40,9,2,1,,,,,1,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,1,,,,,10,,,,7707,79.63,129000,70,1518,1697,46
2024,254900JH11ROOV921P96,11244,CA,06059,06059021827,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,71,2,1,1,1,2,2,2,505000.0,89.51000,7.375,0.717,2,5456.97,NA,995.00,,318.62,360,NA,NA,2,2,2,2,565000,1,1,3,5,1,NA,125,48,1,10,2,,,,,5,,,,,2,4,2,25,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,3192,50.75,129000,141,798,890,33
2024,254900JH11ROOV921P96,11244,CA,06059,06059011716,NC,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,6,2,2,1,1,2,2,2,1165000.0,91.96000,5.750,0.634,2,38786.75,NA,12490.00,,10362.80,360,NA,NA,2,2,2,2,1255000,1,1,3,5,1,NA,310,50%-60%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,35-44,35-44,No,No,2,1,1,,,,,10,,,,5401,72.86,129000,142,1250,1426,26
2024,254900JH11ROOV921P96,11244,CA,06059,06059087806,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Joint,Joint,1,6,2,2,1,1,2,2,2,885000.0,96.50000,6.750,0.979,2,22046.65,NA,1268.95,273.95,,360,NA,NA,2,2,2,2,905000,1,1,3,5,1,NA,242,40,1,9,3,,,,,3,,,,,2,2,4,44,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,1,,,,,10,,,,5552,85.5,129000,58,525,874,57
2024,254900JH11ROOV921P96,11244,CA,06059,06059021820,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,1685000.0,80.00000,7.625,0.995,2,20527.75,NA,10790.00,8400.00,,360,NA,NA,2,2,2,2,2105000,1,1,3,5,1,NA,4377,<20%,1,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,4128,50.85,129000,151,1312,1413,32
2024,254900JH11ROOV921P96,11244,CA,06059,06059021832,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,1145000.0,85.11000,7.500,0.940,2,23862.70,NA,17788.75,15798.75,,360,NA,NA,2,2,2,2,1355000,1,1,3,5,1,NA,650,30%-<36%,1,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,6735,76.45,129000,156,1500,1643,16
2024,254900JH11ROOV921P96,11244,CA,06059,06059074701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,6,2,1,1,1,2,2,2,365000.0,45.38000,6.990,0.301,2,12277.75,NA,7888.75,5898.75,,360,NA,NA,2,2,2,2,805000,1,1,3,5,1,NA,146,49,2,9,3,,,,,1,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,<25,35-44,No,No,1,1,1,,,,,10,,,,7611,98.63,129000,65,893,1261,64
2024,254900JH11ROOV921P96,11244,CA,06059,06059074300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,235000.0,27.98000,5.750,0.356,2,14343.38,NA,6575.58,,2233.31,360,NA,NA,2,2,2,2,845000,1,1,3,5,1,NA,67,48,1,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,1,1,,,,,10,,,,3972,96.95,129000,71,474,875,63
2024,254900JH11ROOV921P96,11244,CA,06059,06059001802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,6,2,1,1,1,2,2,2,585000.0,67.44000,7.000,0.406,2,5582.50,NA,995.00,,678.60,360,NA,NA,2,2,2,2,865000,1,1,3,5,1,NA,215,38,1,9,3,,,,,14,,,,,2,2,6,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,1,,,,,10,,,,7488,84.64,129000,54,715,1344,58
2024,254900JH11ROOV921P96,11244,CA,06059,06059011711,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,6,2,1,1,1,2,2,2,415000.0,79.00000,8.125,1.474,2,15691.35,NA,11859.08,9869.08,,360,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,193,47,3,9,2,,,,,2,,,,,2,2,2,23,,,,2,23,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,1,,,,,10,,,,7481,75.36,129000,68,493,1061,47
2024,8EWQ2UQKS07AKK8ANH81,11244,CA,06059,06059042305,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,4005000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,1302,Exempt,1111,1111,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1111,1111,1111,,,,,1111,,,,3397,15.07,129000,217,1117,1645,58
2024,549300QD5CQZ9PPP5B09,11244,CA,06059,06059032044,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,505000.0,54.05400,5.625,-1.011,2,0.00,NA,0.00,6250.00,,360,NA,NA,2,2,2,2,925000,1,1,3,5,1,NA,246,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,2,1,,,,10,,,,5588,24.18,129000,215,1787,2044,30
2024,549300QD5CQZ9PPP5B09,11244,CA,06059,06059021830,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,0,2,1,1,1,2,2,2,755000.0,52.81700,6.000,-0.799,2,7432.01,NA,1340.00,,20.00,360,NA,60,2,2,2,2,1425000,1,1,3,5,1,NA,271,>60%,3,2,2,,,,,2,,,,,2,2,5,,,,,2,24,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,1,2,,,,10,,,,5714,41.09,129000,165,2007,2106,36
2024,549300QD5CQZ9PPP5B09,11244,CA,06059,06059001903,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,475000.0,88.67900,6.500,-0.130,2,5823.05,NA,1340.00,,93.05,360,NA,60,2,2,2,2,535000,1,1,3,5,1,NA,129,43,3,1,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,1,2,,,,10,,,,3539,80.08,129000,92,541,717,63
2024,549300QD5CQZ9PPP5B09,11244,CA,06059,06059099220,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,1305000.0,74.28600,6.375,-0.300,2,8596.89,NA,1320.00,,156.00,360,NA,60,2,2,2,2,1755000,1,1,3,5,1,NA,300,50%-60%,3,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,1,,,,,10,,,,5709,31.9,129000,110,1486,1984,43
2024,549300QD5CQZ9PPP5B09,11244,CA,06059,06059021817,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,525000.0,80.00000,6.375,-0.279,2,6293.00,NA,1320.00,,,360,NA,60,2,2,2,2,655000,1,1,3,5,1,NA,159,39,1,1,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,10,,,,3506,43.75,129000,100,911,1158,45
2024,549300QD5CQZ9PPP5B09,11244,CA,06059,06059075702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,515000.0,33.77500,6.000,-0.338,2,7378.20,NA,1320.00,,38.70,360,NA,60,2,2,2,2,1515000,1,1,3,5,1,NA,171,50%-60%,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,1,2,,,,10,,,,3363,40.5,129000,126,999,1095,59
2024,549300QD5CQZ9PPP5B09,11244,CA,06059,06059099220,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,1285000.0,80.00000,6.875,0.051,2,12071.00,NA,9320.00,8000.00,,360,NA,NA,2,2,2,2,1605000,1,1,3,5,1,NA,502,47,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,5709,31.9,129000,110,1486,1984,43
2024,549300QD5CQZ9PPP5B09,11244,CA,06059,06059032057,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,1895000.0,70.00000,6.875,0.031,2,11654.00,NA,1320.00,,,360,NA,84,2,2,2,2,2705000,1,1,3,5,1,NA,588,43,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,7641,35.53,129000,163,1601,2118,16
2024,549300QD5CQZ9PPP5B09,11244,CA,06059,06059032057,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,985000.0,80.00000,6.375,-0.307,2,13012.00,NA,6220.00,4900.00,,360,NA,60,2,2,2,2,1225000,1,1,3,5,1,NA,627,30%-<36%,3,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,7641,35.53,129000,163,1601,2118,16
2024,549300QD5CQZ9PPP5B09,11244,CA,06059,06059086901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,2,705000.0,80.00000,6.375,0.110,2,10798.85,NA,5695.00,4375.00,,360,NA,NA,2,2,2,2,875000,1,1,3,5,1,NA,229,20%-<30%,2,3,2,,,,,2,,,,,2,2,2,23,,,,2,26,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,2,1,,,,10,,,,8764,81.87,129000,46,523,940,53
2024,549300QD5CQZ9PPP5B09,11244,CA,06059,06059032047,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,1,0,2,1,1,1,2,2,2,135000.0,20.77700,6.375,0.232,2,5246.50,NA,1320.00,,,360,NA,NA,2,2,2,2,665000,1,1,3,5,1,NA,76,30%-<36%,1,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,4545,46.38,129000,106,1088,1023,33
2024,549300QD5CQZ9PPP5B09,11244,CA,06059,06059032059,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,245000.0,32.88600,5.500,-0.453,2,5957.00,NA,1320.00,,,360,NA,NA,2,2,2,2,745000,1,1,3,5,1,NA,74,47,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,10060,37.51,129000,154,2029,2451,0
2024,549300QD5CQZ9PPP5B09,11244,CA,06059,06059001507,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,0,2,1,1,1,2,2,2,985000.0,89.90800,6.000,-0.087,2,11566.00,NA,7445.00,6125.00,,360,NA,NA,2,2,2,2,1095000,1,1,3,5,1,NA,257,39,2,3,1,14,,,,1,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,5399,63.83,129000,103,551,990,45
2024,549300QD5CQZ9PPP5B09,11244,CA,06059,06059052422,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,2,665000.0,93.00700,6.625,0.240,2,11452.90,NA,6161.20,4841.20,91.80,360,NA,NA,2,2,2,2,715000,1,1,3,5,1,NA,186,38,2,2,2,,,,,2,,,,,2,2,23,,,,,23,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,11557,56.9,129000,132,2320,3047,6
2024,549300KX2KT8MOAS5Q71,11244,CA,06059,06059011715,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,1,1,1111,1111,1111,915000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,306,Exempt,1111,1111,2,,,,,2,,,,,2,2,2,21,,,,2,21,,,,2,2,2,2,2,2,25-34,25-34,No,No,1111,1111,1111,,,,,10,,,,6719,47.73,129000,114,1692,2035,47
