date,asset,anomaly_ensemble_score,isolation_forest_score,lof_score,robust_z_score,transparent_risk_score,weak_label_3d,weak_label_7d,event_ids_7d,event_type_list_7d,severity_list_7d,log_return,rolling_vol_7d,volume_z_30d,intraday_range_z_30d,drawdown_30d,stablecoin_peg_deviation,claim_boundary
2023-03-10,USDT,0.9951249238269348,0.9961913467397928,0.9725776965265083,0.9657221206581352,98.72029250457038,1,1,E003,stablecoin_depeg,high,0.003056363966281,0.001162937757682,1.5261712602356523,4.377183390816884,0.0,0.0030469894409179,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2023-04-26,ETH,0.9951249238269348,0.9323583180987203,0.9957343083485679,0.9506398537477148,83.10263776442936,0,0,,,,-0.0001014931659737,0.0212817313326415,1.7065269472907678,2.784973527267695,-0.1195476178850478,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2022-11-09,BNB,0.9951249238269348,0.9939061547836685,0.9731870810481413,0.9993906154783668,99.66919125968488,1,1,E002,exchange_failure,high,-0.2053704946002081,0.0869800736445557,1.9045699603061612,3.476423651300757,-0.2470419836482454,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2023-03-10,USDT,0.9948202315661182,0.9961913467397928,0.9722730042656916,0.9657221206581352,98.7115870114042,1,1,E003,stablecoin_depeg,high,0.003056363966281,0.001162937757682,1.5261712602356523,4.377183390816884,0.0,0.0030469894409179,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2024-03-05,SOL,0.9945155393053017,0.9859841560024375,0.9725776965265083,0.9981718464351006,98.69417602507184,0,0,,,,-0.0578595654499798,0.0466314321733529,2.610664350194834,4.519420370835497,-0.0562175222017542,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2022-06-13,BNB,0.9945155393053017,0.9975624619134674,0.9780621572212066,0.9865935405240707,99.80847915034389,0,0,,,,-0.140032466075084,0.0498081555051727,1.5012371510555866,3.926069627957887,-0.3220200596832392,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2024-08-05,BTC,0.9945155393053017,0.9963436928702011,0.946983546617916,0.9884216940889702,99.73883520501435,0,0,,,,-0.0736319858212013,0.0305742089409728,3.539956139026128,4.567495999591928,-0.2089843810359251,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2022-11-10,USDT,0.9945155393053017,0.9955819622181596,0.9811090798293723,0.9547531992687386,99.860712109341,0,0,,,,-0.0007663917515725,0.0005739496963446,1.5713010431474863,5.277570570814031,-0.0023905000224063,0.0021650195121764,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2023-02-18,ETH,0.9945155393053017,0.9488117001828154,0.9378427787934186,0.9652650822669104,1.3667624270914946,0,0,,,,-0.0017503487323073,0.0336999743683333,-1.7193625434779918,-1.4912931739765034,-0.0017488177653378,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-04-22,USDC,0.994210847044485,0.9786715417428398,0.9896404631322364,0.9926873857404022,66.1443370766954,0,0,,,,-0.0001059684747759,0.0057169579147739,2.0348053648751394,-0.6644207449490699,-0.0103592749734418,2.801418304443359e-05,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2022-11-10,USDT,0.994210847044485,0.9955819622181596,0.9808043875685558,0.9547531992687386,99.8520066161748,0,0,,,,-0.0007663917515725,0.0005739496963446,1.5713010431474863,5.277570570814031,-0.0023905000224063,0.0021650195121764,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-12-22,USDC,0.994210847044485,0.9902498476538696,0.9951249238269348,0.975624619134674,70.64507704361452,0,0,,,,-0.0019047442993131,0.0009716762685797,-1.5127475768896788,-1.773314864103186,-0.0034255024917344,0.0018370151519776,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2024-10-25,USDT,0.9939061547836685,0.9949725776965265,0.9957343083485679,0.9389092017062767,99.32097153303737,0,0,,,,-0.0013455929571064,0.0005459873001249,1.2638824742866706,3.2106363896929104,-0.0020794584826961,0.0018370151519776,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2022-01-21,BNB,0.9939061547836685,0.9945155393053017,0.9744058500914077,0.9859841560024375,99.67789675285104,0,0,,,,-0.1385591161888681,0.0514707570899949,1.0173734741210096,3.634322571463884,-0.3191509557383463,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2022-11-08,BTC,0.9939061547836685,0.9969530773918343,0.943327239488117,0.9896404631322364,99.47767041002874,1,1,E002,exchange_failure,high,-0.1054286468114611,0.0457927200768418,2.7799196058271396,4.7320200023851715,-0.1288098328141871,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2023-08-17,ETH,0.9939061547836685,1.0,0.992078001218769,0.8580134064594759,98.75511447723514,0,0,,,,-0.0691995736731216,0.025147652715183,3.0371769163848144,5.091838999606162,-0.1094808876432911,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2025-02-24,SOL,0.9939061547836685,0.9896404631322364,0.9695307739183425,0.9963436928702011,99.2861495603726,0,0,,,,-0.1684378198337048,0.068304134458698,1.047218281237208,3.4782726271133,-0.4105469482922729,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2024-10-25,USDT,0.993601462522852,0.9949725776965265,0.9954296160877514,0.9389092017062767,99.32967702620353,0,0,,,,-0.0013455929571064,0.0005459873001249,1.2638824742866706,3.2106363896929104,-0.0020794584826961,0.0018370151519776,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2024-05-03,BTC,0.9932967702620353,0.9524680073126143,0.9750152346130408,1.0,89.62305214590407,0,0,,,,0.0617572064982478,0.0375243373819245,0.0963274683567809,0.8417998604291823,-0.1220348673230802,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-04-18,SOL,0.9932967702620353,0.9914686166971359,0.9628275441803779,0.9951249238269348,91.45120571080352,0,0,,,,0.2522947046381176,0.1115683027705381,2.5708425586246184,4.12259455711139,0.0,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
